Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Satisfaction Score,City,Zip Code,Latitude,Longitude,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Population,Monthly Refunds,Monthly Extra Data Charges,Monthly Long Distance Charges
0058-EVZWM,0.0,66.0,1.0,0.0,,0.0,2.0,,743,94952.0,38.237018,-122.77872,1,0.0,6.0,24.0,6,0.0,4.06,0.0,0.0,4,28.0,0.0,1.0,1.0,1.0,,1.0,1.0,0.0,3,0.0,0,79.85,,0.0,0.0,97.44,1955.19,31930.0,0.0,0.0,4.06
8338-QIUNR,1.0,26.0,0.0,1.0,1.0,1.0,0.0,3.0,743,94952.0,38.237018,-122.77872,0,1.0,0.0,54.0,0,0.0,11.76,0.0,0.0,2,52.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0.0,0,95.1,5064.85,,0.0,635.04,5699.89,31930.0,,0.0,11.76
4083-EUGRJ,0.0,23.0,0.0,1.0,,1.0,0.0,4.0,743,94954.0,38.235021,-122.557332,1,1.0,0.0,41.0,0,0.0,41.21,,1.0,3,0.0,,1.0,,1.0,1.0,1.0,1.0,1.0,3,,3,25.25,996.45,0.0,0.0,1689.61,2686.0600000000004,35419.0,0.0,0.0,41.21
9944-HKVVB,1.0,51.0,1.0,1.0,1.0,1.0,0.0,3.0,743,94954.0,38.235021,-122.557332,0,1.0,0.0,,0,0.0,6.16,0.0,0.0,1,12.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0,80.55,3263.9,0.0,0.0,252.56,3516.46,35419.0,,,
8800-ZKRFW,1.0,76.0,1.0,0.0,0.0,0.0,1.0,3.0,867,95046.0,37.084697,,0,0.0,7.0,46.0,2,0.0,20.42,0.0,0.0,2,16.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0,110.2,4972.1,0.0,0.0,939.32,5911.42,5671.0,0.0,0.0,20.42
9643-YBLUR,0.0,63.0,1.0,1.0,,1.0,0.0,3.0,867,95046.0,37.084697,-121.606417,0,0.0,1.0,25.0,0,,,1.0,0.0,4,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0,90.4,2178.6,0.0,,881.7500000000001,,5671.0,0.0,,35.27
1291-CUOCY,0.0,23.0,0.0,1.0,0.0,0.0,1.0,5.0,867,95046.0,,-121.606417,0,1.0,0.0,34.0,3,0.0,5.39,0.0,,0,52.0,1.0,1.0,,1.0,0.0,,0.0,0.0,1,1.0,0,77.2,2753.8,0.0,0.0,183.26,2937.0600000000004,5671.0,0.0,0.0,5.39
3763-GCZHZ,,62.0,1.0,1.0,1.0,1.0,0.0,4.0,952,95215.0,37.946282,-121.139499,0,1.0,0.0,3.0,0,,20.1,0.0,0.0,1,29.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,0,0.0,0,60.25,170.5,0.0,70.0,60.3,300.8,23789.0,0.0,23.333333333333332,20.099999999999998
3295-YVUSR,1.0,,1.0,0.0,0.0,1.0,0.0,3.0,252,95316.0,37.524721,-120.757977,0,0.0,2.0,54.0,6,0.0,43.71,0.0,0.0,2,12.0,0.0,0.0,0.0,,0.0,,1.0,,1,0.0,0,115.6,6431.05,,0.0,,8791.39,5513.0,,0.0,
8840-DQLGN,1.0,59.0,1.0,1.0,0.0,1.0,0.0,,252,95316.0,37.524721,-120.757977,0,,1.0,58.0,2,0.0,26.36,0.0,0.0,1,8.0,0.0,1.0,1.0,0.0,,1.0,1.0,1.0,1,0.0,0,61.05,,0.0,0.0,1528.88,5007.63,5513.0,0.0,0.0,26.360000000000003
8041-TMEID,1.0,23.0,0.0,1.0,1.0,1.0,0.0,4.0,252,95316.0,37.524721,-120.757977,0,,0.0,41.0,2,0.0,10.09,,1.0,4,0.0,1.0,1.0,,1.0,1.0,,1.0,,2,,2,20.0,810.3,0.0,0.0,413.69,,5513.0,0.0,0.0,10.09
0856-NAOES,0.0,76.0,1.0,0.0,0.0,1.0,0.0,4.0,420,95324.0,37.394536,-120.890747,0,0.0,10.0,60.0,2,0.0,17.05,1.0,0.0,4,21.0,1.0,0.0,0.0,1.0,0.0,,,0.0,1,0.0,0,97.95,,0.0,0.0,1023.0,6890.0,7177.0,0.0,0.0,17.05
6029-CSMJE,1.0,50.0,1.0,1.0,1.0,1.0,0.0,3.0,1101,95324.0,37.394536,-120.890747,0,1.0,,1.0,0,1.0,0.0,1.0,0.0,1,18.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,,1,,25.85,0.0,0.0,0.0,25.85,7177.0,0.0,0.0,0.0
4560-WQAQW,0.0,73.0,1.0,0.0,,1.0,0.0,,544,95335.0,38.109125,-120.078597,0,0.0,,72.0,1,0.0,33.68,0.0,,4,10.0,1.0,,0.0,0.0,,,1.0,0.0,2,1.0,1,77.35,5396.25,0.0,0.0,2424.96,7821.21,683.0,0.0,0.0,33.68
9838-BFCQT,1.0,79.0,1.0,0.0,,1.0,0.0,4.0,602,95346.0,38.121601,-120.133915,0,1.0,0.0,70.0,6,0.0,,0.0,0.0,0,3.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,0.0,0,75.5,5212.65,0.0,0.0,3308.9,8521.55,1278.0,0.0,0.0,47.27
0259-GBZSH,1.0,34.0,1.0,1.0,1.0,1.0,0.0,2.0,602,95346.0,38.121601,-120.133915,0,1.0,0.0,1.0,5,,32.92,1.0,0.0,2,3.0,,1.0,,,0.0,1.0,1.0,0.0,0,0.0,0,80.25,,0.0,,32.92,113.17,1278.0,0.0,,32.92
8577-QSOCG,0.0,74.0,1.0,0.0,,1.0,0.0,,923,95369.0,37.521708,-120.426843,0,1.0,0.0,9.0,0,0.0,,1.0,0.0,1,12.0,,1.0,1.0,,1.0,1.0,1.0,0.0,3,1.0,2,49.2,447.9,0.0,0.0,63.99,511.89,1158.0,0.0,0.0,7.11
1628-BIZYP,1.0,63.0,1.0,1.0,0.0,1.0,0.0,,923,95369.0,37.521708,-120.426843,0,0.0,1.0,61.0,0,,49.33,0.0,0.0,2,7.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,0,0.0,0,99.15,6010.05,0.0,0.0,3009.13,9019.18,1158.0,0.0,0.0,49.33
9600-NAXZN,0.0,62.0,1.0,1.0,0.0,0.0,3.0,5.0,923,95369.0,37.521708,-120.426843,0,0.0,3.0,,0,0.0,,0.0,0.0,2,58.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0,99.9,6241.35,0.0,0.0,2106.94,8348.29,1158.0,,,
0709-TVGUR,,,1.0,0.0,0.0,1.0,0.0,5.0,1101,95448.0,38.618347,,0,0.0,7.0,72.0,6,0.0,18.15,0.0,0.0,2,16.0,1.0,0.0,0.0,,,0.0,0.0,1.0,1,0.0,1,105.75,7629.85,,,1306.8,9016.65,17979.0,,,18.15
4730-AWNAU,0.0,23.0,0.0,1.0,,0.0,2.0,4.0,408,95448.0,38.618347,-122.908422,0,,5.0,63.0,0,,28.92,0.0,1.0,3,0.0,1.0,,1.0,1.0,1.0,1.0,,1.0,2,1.0,1,24.65,1574.5,0.0,0.0,,3396.46,17979.0,0.0,0.0,
5057-RKGLH,1.0,70.0,1.0,0.0,0.0,1.0,0.0,3.0,465,95451.0,38.93496,-122.792243,0,0.0,8.0,62.0,2,,22.74,0.0,0.0,2,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0,104.85,6312.9,0.0,0.0,1409.88,7722.78,9902.0,0.0,0.0,22.740000000000002
4959-JOSRX,,,,,,,,,465,95451.0,38.93496,-122.792243,0,0.0,7.0,50.0,0,0.0,47.48,1.0,0.0,2,27.0,1.0,,0.0,0.0,0.0,,0.0,0.0,1,1.0,1,,,0.0,0.0,2374.0,7527.5,9902.0,0.0,0.0,47.48
2003-CKLOR,1.0,80.0,1.0,0.0,1.0,1.0,0.0,,688,95465.0,,-122.998726,0,1.0,0.0,57.0,2,0.0,36.89,0.0,0.0,4,17.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,2,1.0,1,,5779.6,0.0,0.0,2102.73,7882.33,1880.0,0.0,0.0,36.89
3359-DSRKA,0.0,44.0,1.0,1.0,0.0,1.0,0.0,3.0,688,95465.0,38.415003,-122.998726,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,1880.0,,,
8708-XPXHZ,0.0,73.0,1.0,0.0,0.0,1.0,0.0,3.0,425,95545.0,40.342928,-124.063329,0,0.0,5.0,69.0,0,0.0,49.91,0.0,0.0,2,13.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,0.0,0,95.35,6382.0,0.0,0.0,3443.79,9825.79,82.0,0.0,0.0,49.91
0277-ORXQS,0.0,69.0,1.0,0.0,0.0,1.0,0.0,3.0,806,95560.0,40.142256,-123.852927,0,0.0,10.0,71.0,0,0.0,11.35,1.0,,1,24.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,1,0.0,3,71.0,5012.1,0.0,0.0,805.85,5817.950000000001,1851.0,0.0,0.0,11.35
0707-HOVVN,0.0,45.0,1.0,1.0,,1.0,0.0,3.0,806,95560.0,40.142256,-123.852927,0,1.0,0.0,50.0,2,1.0,0.0,1.0,0.0,4,7.0,0.0,1.0,,0.0,1.0,1.0,1.0,0.0,1,0.0,1,,1748.9,0.0,0.0,,1748.9,1851.0,0.0,0.0,
2587-EKXTS,,,,,,,,,806,95560.0,,,0,1.0,0.0,35.0,0,0.0,30.5,0.0,,2,8.0,0.0,,0.0,,0.0,0.0,0.0,0.0,2,0.0,1,113.2,3914.05,0.0,0.0,1067.5,,1851.0,0.0,0.0,30.5
4840-ORQXB,0.0,,1.0,0.0,1.0,1.0,0.0,5.0,840,95563.0,40.89866,-123.539754,0,1.0,0.0,26.0,6,0.0,25.04,,0.0,4,9.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,2,0.0,3,93.6,2404.1,0.0,0.0,651.04,3055.14,660.0,0.0,0.0,25.04
3567-PQTSO,,,,1.0,1.0,1.0,0.0,3.0,1101,95563.0,40.89866,-123.539754,0,,0.0,,2,0.0,1.94,0.0,0.0,1,73.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,79.85,4786.1,0.0,0.0,114.46,4900.56,660.0,,,
7353-YOWFP,1.0,66.0,1.0,0.0,1.0,1.0,0.0,,449,95641.0,,-121.601358,0,1.0,0.0,,0,0.0,31.31,0.0,0.0,4,18.0,0.0,0.0,0.0,0.0,1.0,,,0.0,2,0.0,0,107.4,7748.75,0.0,0.0,2254.32,10003.07,2010.0,,,
8651-ENBZX,,31.0,1.0,1.0,1.0,1.0,0.0,2.0,449,95641.0,38.154823,-121.601358,0,1.0,0.0,,0,0.0,6.89,0.0,0.0,2,12.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3,1.0,0,,84.5,0.0,0.0,6.89,91.39,2010.0,,,
0719-SYFRB,,,,,,,,3.0,449,95641.0,38.154823,,0,1.0,0.0,46.0,2,0.0,4.6,,1.0,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,24.95,1165.9,0.0,0.0,211.6,1377.5,2010.0,0.0,0.0,4.6
1352-HNSAW,,68.0,1.0,0.0,0.0,1.0,0.0,4.0,478,95645.0,38.875508,-121.765866,0,0.0,10.0,70.0,0,0.0,38.5,0.0,0.0,2,25.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,0.0,0,90.85,6470.1,0.0,0.0,2695.0,9165.1,1793.0,0.0,0.0,38.5
8498-XXGWA,0.0,75.0,1.0,0.0,,1.0,0.0,5.0,750,95664.0,38.803731,-121.043799,0,1.0,0.0,21.0,4,0.0,24.91,0.0,0.0,2,17.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0.0,0,104.35,,0.0,130.0,523.11,2924.96,1173.0,0.0,6.190476190476191,24.91
8910-ICHIU,,24.0,0.0,1.0,,,,3.0,1101,95664.0,38.803731,-121.043799,0,1.0,0.0,4.0,5,0.0,,,0.0,4,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,,1,82.85,319.6,0.0,0.0,79.36,398.96,1173.0,0.0,0.0,19.84
5208-HFSBT,0.0,72.0,1.0,0.0,1.0,1.0,0.0,3.0,751,95665.0,,-120.641274,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,4354.0,,,
6402-EJMWF,,,,,,,,,1101,95665.0,38.400264,-120.641274,0,1.0,0.0,24.0,6,0.0,25.81,0.0,0.0,2,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0.0,3,84.35,1938.05,0.0,0.0,619.4399999999999,,4354.0,0.0,0.0,25.81
8679-LZBMD,,69.0,1.0,0.0,1.0,1.0,0.0,,816,95673.0,38.688764,-121.457596,0,1.0,0.0,56.0,0,0.0,,0.0,0.0,2,18.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2,,0,96.85,5219.65,0.0,0.0,2613.52,7833.17,14010.0,0.0,0.0,46.67
2073-QBVBI,0.0,,1.0,0.0,1.0,1.0,0.0,5.0,1020,95687.0,38.333133,-121.920151,0,1.0,0.0,64.0,6,0.0,10.07,0.0,,4,26.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,102.1,6688.1,0.0,0.0,644.48,7332.58,63157.0,0.0,0.0,10.07
4853-OITSN,1.0,58.0,1.0,1.0,,1.0,0.0,3.0,1020,95687.0,38.333133,-121.920151,0,0.0,1.0,58.0,2,,0.0,1.0,0.0,0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,55.5,3166.9,,0.0,0.0,3166.9,63157.0,,0.0,0.0
7251-XFOIL,0.0,62.0,1.0,1.0,0.0,0.0,2.0,4.0,1020,95687.0,38.333133,-121.920151,1,0.0,8.0,4.0,0,0.0,3.57,1.0,1.0,3,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2,1.0,1,19.5,96.85,0.0,0.0,14.28,111.13,63157.0,0.0,0.0,3.57
5140-FOMCQ,1.0,,0.0,,1.0,1.0,0.0,5.0,835,95826.0,38.542532,-121.378826,0,1.0,0.0,1.0,0,0.0,5.02,1.0,1.0,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0,1.0,2,19.1,19.1,0.0,0.0,5.02,24.12,38818.0,0.0,0.0,5.02
8417-FMLZI,1.0,,,0.0,0.0,0.0,1.0,4.0,75,95916.0,39.657228,-121.37778,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,1279.0,,,
3648-GZPHF,1.0,,1.0,1.0,1.0,1.0,0.0,5.0,75,95916.0,39.657228,-121.37778,0,1.0,,44.0,0,1.0,0.0,1.0,0.0,0,3.0,,1.0,0.0,1.0,0.0,,0.0,0.0,1,0.0,3,49.05,2265.0,0.0,0.0,0.0,2265.0,1279.0,0.0,0.0,0.0
2325-NBPZG,0.0,35.0,1.0,1.0,0.0,0.0,2.0,4.0,75,95916.0,39.657228,-121.37778,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,1279.0,,,
4315-MURBD,,,1.0,0.0,1.0,1.0,0.0,3.0,274,95937.0,38.931425,-121.946081,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,19.0,,,
0083-PIVIK,1.0,44.0,1.0,1.0,0.0,1.0,0.0,,274,95937.0,38.931425,-121.946081,0,0.0,,,5,0.0,46.13,1.0,1.0,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1,19.75,145.0,0.0,0.0,369.04,514.04,19.0,,,
8456-QDAVC,,36.0,1.0,1.0,0.0,,,,1101,95937.0,38.931425,-121.946081,0,0.0,1.0,27.0,0,0.0,2.4,,,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0,1,19.9,550.1,0.0,0.0,64.8,,19.0,0.0,0.0,2.4
6738-ISCBM,0.0,77.0,1.0,0.0,0.0,1.0,0.0,3.0,674,95960.0,,-120.984472,0,0.0,5.0,64.0,0,0.0,14.87,1.0,0.0,2,16.0,0.0,1.0,0.0,1.0,,1.0,1.0,0.0,1,1.0,1,80.3,5017.7,0.0,0.0,,5969.38,565.0,0.0,0.0,
4510-PYUSH,,48.0,1.0,1.0,1.0,0.0,1.0,5.0,674,95960.0,39.423046,,0,1.0,0.0,63.0,0,0.0,24.32,1.0,1.0,3,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3,1.0,3,19.5,1215.1,0.0,,1532.16,2747.26,565.0,0.0,,24.32
8711-LOBKY,0.0,39.0,1.0,1.0,0.0,1.0,0.0,5.0,674,95960.0,39.423046,,0,0.0,4.0,14.0,4,0.0,21.34,1.0,0.0,1,24.0,1.0,1.0,1.0,0.0,,,1.0,0.0,0,1.0,0,48.8,664.4,0.0,0.0,298.76,963.16,565.0,0.0,0.0,21.34
3138-BKYAV,,,,,,,,3.0,1101,95960.0,39.423046,-120.984472,0,0.0,1.0,8.0,5,0.0,6.78,1.0,0.0,1,,1.0,,,1.0,1.0,1.0,1.0,0.0,1,0.0,1,43.45,345.5,0.0,0.0,54.24,399.74,565.0,0.0,0.0,6.78
2656-FMOKZ,1.0,,1.0,1.0,1.0,1.0,0.0,3.0,1072,95988.0,39.493991,-122.286363,0,1.0,0.0,,0,0.0,37.79,1.0,,0,25.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,3,0.0,3,49.85,365.55,13.01,10.0,302.32,664.86,8812.0,,,
3824-RHKVR,0.0,64.0,1.0,1.0,,1.0,0.0,4.0,1072,95988.0,39.493991,-122.286363,0,,4.0,69.0,6,0.0,44.33,,,0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0.0,0,75.75,5388.15,0.0,0.0,3058.77,8446.92,8812.0,0.0,0.0,44.33
4422-QVIJA,,,,,,,,3.0,1072,95988.0,39.493991,,1,0.0,4.0,24.0,6,0.0,27.38,1.0,1.0,3,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2,1.0,1,19.75,483.15,16.56,0.0,657.12,,8812.0,0.69,0.0,27.38
1265-XTECC,1.0,65.0,1.0,0.0,0.0,1.0,0.0,,262,96023.0,41.949216,-122.050062,0,0.0,10.0,48.0,0,0.0,34.43,,0.0,1,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0.0,0,58.95,2789.7,0.0,,,4442.34,1162.0,0.0,,
1810-BOHSY,,72.0,1.0,0.0,0.0,1.0,0.0,5.0,628,96065.0,,,1,0.0,2.0,,0,0.0,,0.0,0.0,4,10.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,1,,4140.1,0.0,0.0,2745.12,6885.22,431.0,,,
2362-IBOOY,0.0,19.0,0.0,1.0,1.0,0.0,1.0,3.0,628,96065.0,40.877552,-121.885884,0,,0.0,5.0,6,,29.15,1.0,1.0,3,0.0,,1.0,,1.0,1.0,1.0,1.0,1.0,2,1.0,1,20.45,106.9,0.0,0.0,145.75,252.65,431.0,0.0,0.0,29.15
5334-JLAXU,,60.0,1.0,1.0,1.0,1.0,0.0,3.0,628,96065.0,40.877552,-121.885884,0,1.0,0.0,24.0,0,0.0,33.97,1.0,,1,22.0,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0,,0,51.15,1275.7,,0.0,815.28,2090.98,431.0,,0.0,33.97
6103-BOCOU,1.0,70.0,1.0,0.0,0.0,1.0,0.0,4.0,641,96067.0,41.33832,-122.290756,0,0.0,4.0,44.0,0,,44.44,1.0,0.0,2,6.0,0.0,0.0,,0.0,,1.0,1.0,0.0,2,0.0,0,85.15,3670.5,0.0,0.0,1955.36,5625.86,7309.0,0.0,0.0,44.44
9738-QLWTP,,,,,,,,3.0,641,96067.0,41.33832,-122.290756,0,1.0,0.0,17.0,0,0.0,34.02,1.0,1.0,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1,21.1,385.55,0.0,0.0,,963.89,7309.0,0.0,0.0,
0076-LVEPS,0.0,77.0,1.0,0.0,0.0,1.0,0.0,4.0,1035,96092.0,39.955164,-122.018567,0,0.0,,72.0,0,0.0,5.51,1.0,0.0,2,2.0,0.0,0.0,1.0,0.0,1.0,,,0.0,2,0.0,1,84.8,6141.65,0.0,0.0,396.72,6538.37,439.0,0.0,0.0,5.510000000000001
3441-CGZJH,0.0,39.0,1.0,1.0,0.0,1.0,0.0,,1035,96092.0,,-122.018567,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,439.0,,,
6719-FGEDO,1.0,24.0,0.0,1.0,0.0,0.0,2.0,3.0,780,96122.0,39.786755,-120.445626,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,4236.0,,,
9572-MTILT,1.0,71.0,1.0,0.0,1.0,1.0,0.0,3.0,799,96123.0,40.845738,-120.322219,0,1.0,0.0,45.0,0,0.0,12.67,0.0,0.0,2,4.0,0.0,0.0,1.0,0.0,0.0,1.0,,,3,0.0,0,97.05,4385.05,0.0,0.0,570.15,4955.2,61.0,0.0,0.0,12.67
3244-CQPHU,0.0,59.0,1.0,1.0,,1.0,0.0,4.0,799,96123.0,,-120.322219,0,1.0,0.0,,0,0.0,17.83,0.0,,2,,1.0,1.0,1.0,1.0,0.0,,1.0,0.0,0,,0,84.9,3369.05,0.0,,713.1999999999999,4082.25,61.0,,,
8399-YNDCH,0.0,47.0,1.0,1.0,1.0,1.0,0.0,,945,96128.0,40.346634,,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,408.0,,,
5445-GLVOT,0.0,39.0,1.0,1.0,1.0,1.0,0.0,3.0,974,96145.0,39.178337,-120.162806,0,,0.0,68.0,0,0.0,32.67,,0.0,2,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,0.0,1,117.2,8035.95,0.0,0.0,2221.56,10257.51,4002.0,0.0,0.0,32.67
9408-HRXRK,0.0,48.0,1.0,1.0,0.0,1.0,0.0,3.0,1101,96145.0,39.178337,-120.162806,0,0.0,3.0,14.0,6,0.0,22.14,,0.0,1,11.0,1.0,1.0,1.0,0.0,0.0,1.0,,0.0,0,0.0,1,66.6,979.5,0.0,0.0,309.96000000000004,1289.46,4002.0,0.0,0.0,22.140000000000004
6505-OZNPG,,65.0,1.0,0.0,0.0,0.0,1.0,4.0,550,90014.0,,-118.251977,0,0.0,4.0,68.0,0,1.0,0.0,1.0,0.0,1,23.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,3,,0,53.0,3656.25,0.0,0.0,0.0,3656.25,3524.0,0.0,0.0,0.0
3977-QCRSL,1.0,57.0,1.0,1.0,1.0,1.0,0.0,,1101,90014.0,,-118.251977,1,1.0,0.0,46.0,0,0.0,6.18,,,0,,1.0,1.0,1.0,,0.0,0.0,,1.0,0,1.0,3,96.05,4399.5,0.0,80.0,284.28,4763.78,3524.0,0.0,1.7391304347826086,6.18
8277-RVRSV,0.0,39.0,1.0,1.0,0.0,1.0,0.0,3.0,550,90014.0,34.043144,-118.251977,0,0.0,7.0,,2,0.0,5.69,0.0,0.0,4,10.0,1.0,1.0,,1.0,0.0,,0.0,,1,1.0,1,100.35,5681.1,0.0,,330.02000000000004,6011.120000000001,3524.0,,,
4640-UHDOS,1.0,34.0,1.0,1.0,0.0,1.0,0.0,,550,90014.0,34.043144,-118.251977,0,0.0,10.0,26.0,0,1.0,0.0,1.0,0.0,0,28.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1.0,3,47.85,1190.5,0.0,80.0,0.0,1270.5,3524.0,0.0,3.076923076923077,0.0
5447-WZAFP,0.0,79.0,1.0,0.0,0.0,1.0,0.0,4.0,550,90019.0,34.049841,-118.33846,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,67520.0,,,
7663-CUXZB,,,,,,,,,550,90019.0,34.049841,-118.33846,0,1.0,0.0,71.0,0,0.0,14.67,0.0,0.0,2,7.0,0.0,1.0,,1.0,0.0,0.0,0.0,,3,1.0,0,,,0.0,0.0,1041.57,8423.82,67520.0,0.0,0.0,14.67
7317-GGVPB,1.0,69.0,1.0,0.0,0.0,1.0,0.0,4.0,550,90026.0,34.078991,-118.263804,0,0.0,5.0,22.0,4,0.0,15.27,0.0,1.0,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,1.0,3,25.6,548.8,0.0,0.0,335.94,884.74,73686.0,0.0,0.0,15.27
0432-CAJZV,0.0,,1.0,1.0,0.0,0.0,,3.0,550,90026.0,34.078991,-118.263804,0,,3.0,49.0,2,0.0,5.29,1.0,0.0,0,30.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3,,1,59.6,2970.3,,,259.21,,73686.0,,,5.289999999999999
1775-KWJKQ,1.0,27.0,0.0,1.0,1.0,1.0,0.0,3.0,550,90026.0,34.078991,-118.263804,0,1.0,0.0,4.0,5,0.0,,0.0,0.0,2,73.0,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0,0.0,3,80.15,319.85,0.0,0.0,26.0,345.85,73686.0,0.0,0.0,6.5
8751-EDEKA,1.0,20.0,0.0,1.0,1.0,1.0,0.0,4.0,550,90026.0,,-118.263804,0,,0.0,1.0,0,0.0,10.05,,0.0,2,51.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,,0,70.25,70.25,0.0,10.0,10.05,90.3,73686.0,0.0,10.0,10.05
0440-QEXBZ,,,,,,,,1.0,550,90026.0,34.078991,-118.263804,0,0.0,1.0,34.0,0,,41.32,0.0,0.0,0,71.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1.0,0,62.65,2274.9,0.0,0.0,1404.88,3679.78,73686.0,0.0,0.0,41.32
3955-JBZZM,0.0,73.0,1.0,0.0,0.0,1.0,0.0,5.0,550,90068.0,34.137411,-118.328915,0,0.0,,,0,1.0,,1.0,0.0,4,28.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,,0,52.3,3765.05,0.0,40.0,0.0,3805.05,21728.0,,,
6746-WAUWT,,65.0,1.0,0.0,1.0,1.0,0.0,,77,90210.0,34.099891,-118.414338,1,1.0,0.0,14.0,0,0.0,37.62,0.0,0.0,2,10.0,1.0,1.0,1.0,,0.0,,,0.0,0,0.0,0,95.6,1273.3,0.0,0.0,526.68,1799.98,21397.0,0.0,0.0,37.62
5868-CZJDR,1.0,43.0,1.0,1.0,0.0,1.0,0.0,5.0,77,90210.0,,-118.414338,0,0.0,2.0,18.0,4,0.0,44.97,1.0,0.0,0,7.0,1.0,1.0,0.0,0.0,1.0,,,0.0,1,0.0,1,54.4,957.1,,0.0,,1766.56,21397.0,,0.0,
7774-OJSXI,1.0,61.0,1.0,1.0,0.0,0.0,1.0,4.0,77,90210.0,34.099891,-118.414338,0,,,46.0,0,0.0,47.5,1.0,1.0,3,,1.0,,1.0,1.0,1.0,1.0,,,2,1.0,1,19.4,967.85,,,2185.0,3152.85,21397.0,,,47.5
4847-TAJYI,,,,,,,,3.0,77,90210.0,34.099891,,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,21397.0,,,
