Customer ID,Count_x,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Satisfaction Score,Count_y,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,ID,Population
5208-HFSBT,1.0,Male,72.0,No,Yes,No,No,0.0,3.0,1.0,United States,California,Pine Grove,95665.0,"38.400264, -120.641274",,-120.641274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1414.0,4354.0
6402-EJMWF,,,,,,,,,,1.0,,California,,95665.0,,38.400264,-120.641274,1.0,Q3,No,0.0,24.0,,Yes,25.81,Yes,Yes,Fiber Optic,3.0,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,,84.35,1938.05,0.0,0.0,619.4399999999999,,1414.0,4354.0
8679-LZBMD,,,69.0,No,Yes,No,No,0.0,,1.0,United States,California,Rio Linda,95673.0,"38.688764, -121.457596",38.688764,-121.457596,1.0,Q3,No,0.0,56.0,None,Yes,,Yes,Yes,Fiber Optic,18.0,,Yes,No,No,No,Yes,Yes,Yes,Two Year,,Bank Withdrawal,96.85,5219.65,0.0,0.0,2613.52,7833.17,1421.0,14010.0
2073-QBVBI,1.0,Male,,No,Yes,No,No,0.0,5.0,1.0,United States,California,Vacaville,95687.0,"38.333133, -121.920151",38.333133,-121.920151,1.0,Q3,No,0.0,64.0,,Yes,10.07,Yes,,,26.0,No,,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,102.1,6688.1,0.0,0.0,644.48,7332.58,1433.0,63157.0
4853-OITSN,1.0,Female,58.0,No,No,,,0.0,3.0,,United States,California,Vacaville,95687.0,,38.333133,-121.920151,1.0,Q3,Yes,1.0,58.0,Offer B,,0.0,No,Yes,Cable,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,55.5,3166.9,,0.0,0.0,3166.9,1433.0,63157.0
7251-XFOIL,1.0,Male,62.0,No,No,Yes,Yes,2.0,4.0,1.0,,California,Vacaville,95687.0,"38.333133, -121.920151",38.333133,-121.920151,1.0,,Yes,8.0,4.0,None,Yes,3.57,No,No,None,,No,No,No,,No,No,No,No,Two Year,No,Credit Card,19.5,96.85,0.0,0.0,14.28,111.13,1433.0,63157.0
5140-FOMCQ,1.0,Female,,Yes,,No,No,0.0,5.0,1.0,United States,,Sacramento,95826.0,"38.542532, -121.378826",38.542532,-121.378826,,Q3,No,0.0,1.0,None,Yes,5.02,No,No,,0.0,No,No,No,No,No,No,,No,Month-to-Month,No,Mailed Check,19.1,19.1,0.0,0.0,5.02,24.12,1475.0,38818.0
8417-FMLZI,,Female,,,Yes,Yes,Yes,1.0,4.0,1.0,United States,California,Berry Creek,95916.0,"39.657228, -121.37778",39.657228,-121.37778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.0,1279.0
3648-GZPHF,1.0,Female,,No,No,No,No,0.0,5.0,1.0,United States,California,Berry Creek,95916.0,"39.657228, -121.37778",39.657228,-121.37778,1.0,Q3,No,,44.0,None,No,0.0,No,Yes,Cable,3.0,,No,Yes,No,Yes,,Yes,Yes,One Year,Yes,,49.05,2265.0,0.0,0.0,0.0,2265.0,1498.0,1279.0
2325-NBPZG,1.0,Male,35.0,No,No,Yes,Yes,2.0,4.0,1.0,United States,California,Berry Creek,95916.0,"39.657228, -121.37778",39.657228,-121.37778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.0,1279.0
4315-MURBD,1.0,,,No,Yes,No,No,0.0,3.0,1.0,,California,Dunnigan,95937.0,,38.931425,-121.946081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.0,19.0
0083-PIVIK,1.0,Female,44.0,No,No,Yes,No,0.0,,1.0,United States,California,Dunnigan,95937.0,"38.931425, -121.946081",38.931425,-121.946081,1.0,Q3,Yes,,,Offer E,Yes,46.13,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.75,145.0,0.0,0.0,369.04,514.04,1513.0,19.0
8456-QDAVC,1.0,,36.0,No,No,Yes,,,,1.0,United States,California,,95937.0,"38.931425, -121.946081",38.931425,-121.946081,1.0,Q3,Yes,1.0,27.0,None,Yes,2.4,,,,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.9,550.1,0.0,0.0,64.8,,1513.0,19.0
6738-ISCBM,1.0,Male,77.0,No,Yes,Yes,No,,3.0,1.0,United States,California,North San Juan,95960.0,"39.423046, -120.984472",,-120.984472,1.0,Q3,Yes,5.0,64.0,None,Yes,14.87,No,Yes,Fiber Optic,16.0,Yes,No,Yes,No,,No,No,Yes,One Year,No,Credit Card,80.3,5017.7,0.0,0.0,,5969.38,1533.0,565.0
4510-PYUSH,1.0,,48.0,No,No,No,Yes,1.0,5.0,1.0,United States,California,North San Juan,95960.0,"39.423046, -120.984472",39.423046,,1.0,Q3,No,0.0,63.0,None,Yes,24.32,No,No,None,0.0,No,No,No,,No,No,No,No,,No,,19.5,1215.1,0.0,,1532.16,2747.26,1533.0,565.0
8711-LOBKY,1.0,Male,39.0,No,No,Yes,No,0.0,5.0,1.0,United States,California,North San Juan,95960.0,"39.423046, -120.984472",39.423046,,,Q3,Yes,4.0,14.0,Offer D,Yes,21.34,No,Yes,DSL,24.0,No,No,No,Yes,,,No,Yes,Month-to-Month,No,Bank Withdrawal,48.8,664.4,0.0,0.0,298.76,963.16,1533.0,565.0
3138-BKYAV,,,,,,,,,3.0,1.0,United States,California,,95960.0,"39.423046, -120.984472",39.423046,-120.984472,,Q3,Yes,1.0,8.0,Offer E,Yes,6.78,No,Yes,DSL,,No,,,No,No,No,No,Yes,One Year,Yes,Credit Card,43.45,345.5,0.0,0.0,54.24,399.74,1533.0,565.0
2656-FMOKZ,1.0,Female,,No,No,No,No,0.0,3.0,1.0,United States,California,Willows,95988.0,"39.493991, -122.286363",39.493991,-122.286363,,Q3,No,0.0,,None,Yes,37.79,No,,Cable,25.0,Yes,No,No,No,No,No,,No,,Yes,,49.85,365.55,13.01,10.0,302.32,664.86,1556.0,8812.0
3824-RHKVR,1.0,Male,64.0,No,No,,No,0.0,4.0,1.0,,California,Willows,95988.0,,39.493991,-122.286363,1.0,Q3,,4.0,69.0,,Yes,44.33,,,Cable,18.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,,Yes,Bank Withdrawal,75.75,5388.15,0.0,0.0,3058.77,8446.92,1556.0,8812.0
4422-QVIJA,,,,,,,,,3.0,1.0,United States,California,Willows,95988.0,"39.493991, -122.286363",39.493991,,1.0,,Yes,4.0,24.0,,Yes,27.38,No,No,None,,No,No,,No,No,No,No,No,Two Year,No,Credit Card,19.75,483.15,16.56,0.0,657.12,,1556.0,8812.0
1265-XTECC,1.0,Female,65.0,No,Yes,Yes,,0.0,,1.0,United States,California,Dorris,96023.0,,41.949216,-122.050062,1.0,Q3,Yes,10.0,48.0,None,Yes,34.43,,Yes,DSL,2.0,No,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,58.95,2789.7,0.0,,,4442.34,1577.0,1162.0
1810-BOHSY,1.0,,72.0,No,Yes,Yes,No,0.0,5.0,1.0,United States,California,Montgomery Creek,96065.0,"40.877552, -121.885884",,,1.0,,Yes,2.0,,None,Yes,,Yes,Yes,,10.0,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,,4140.1,0.0,0.0,2745.12,6885.22,1610.0,431.0
2362-IBOOY,1.0,Male,19.0,Yes,No,No,Yes,1.0,3.0,1.0,United States,California,Montgomery Creek,96065.0,"40.877552, -121.885884",40.877552,-121.885884,,Q3,,0.0,5.0,,,29.15,No,No,None,0.0,,No,,No,No,No,No,No,Two Year,No,Credit Card,20.45,106.9,0.0,0.0,145.75,252.65,1610.0,431.0
5334-JLAXU,,,60.0,No,,No,No,0.0,3.0,1.0,,California,Montgomery Creek,96065.0,"40.877552, -121.885884",40.877552,-121.885884,1.0,Q3,No,0.0,24.0,None,Yes,33.97,No,,DSL,22.0,Yes,No,No,,No,No,No,Yes,Month-to-Month,,Bank Withdrawal,51.15,1275.7,,0.0,815.28,2090.98,1610.0,431.0
6103-BOCOU,1.0,Female,70.0,No,Yes,Yes,No,0.0,4.0,1.0,United States,California,Mount Shasta,96067.0,,41.33832,-122.290756,1.0,Q3,Yes,4.0,44.0,None,,44.44,No,Yes,Fiber Optic,6.0,Yes,Yes,,Yes,,No,No,Yes,Two Year,Yes,Bank Withdrawal,85.15,3670.5,0.0,0.0,1955.36,5625.86,1611.0,7309.0
9738-QLWTP,,,,,,,,,3.0,1.0,United States,California,Mount Shasta,96067.0,"41.33832, -122.290756",41.33832,-122.290756,1.0,Q3,No,0.0,17.0,None,Yes,34.02,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,21.1,385.55,0.0,0.0,,963.89,1611.0,7309.0
0076-LVEPS,1.0,Male,77.0,No,Yes,Yes,No,0.0,4.0,,United States,California,Vina,96092.0,"39.955164, -122.018567",39.955164,-122.018567,1.0,Q3,Yes,,72.0,None,Yes,5.51,No,Yes,Fiber Optic,2.0,Yes,Yes,No,Yes,No,,,Yes,Two Year,Yes,Credit Card,84.8,6141.65,0.0,0.0,396.72,6538.37,1627.0,439.0
3441-CGZJH,1.0,Male,39.0,No,No,Yes,No,0.0,,1.0,United States,California,Vina,96092.0,"39.955164, -122.018567",,-122.018567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.0,439.0
6719-FGEDO,1.0,Female,24.0,Yes,No,Yes,Yes,2.0,3.0,1.0,United States,California,Portola,96122.0,"39.786755, -120.445626",39.786755,-120.445626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1651.0,4236.0
9572-MTILT,,Female,71.0,,Yes,No,No,0.0,3.0,1.0,United States,California,Ravendale,96123.0,"40.845738, -120.322219",40.845738,-120.322219,1.0,Q3,No,0.0,45.0,None,Yes,12.67,Yes,Yes,Fiber Optic,4.0,Yes,Yes,No,Yes,Yes,No,,,,Yes,Bank Withdrawal,97.05,4385.05,0.0,0.0,570.15,4955.2,1652.0,61.0
3244-CQPHU,1.0,Male,59.0,,No,,No,0.0,4.0,,United States,California,Ravendale,96123.0,"40.845738, -120.322219",,-120.322219,,Q3,No,0.0,,None,Yes,17.83,Yes,,Fiber Optic,,No,No,No,No,Yes,,No,Yes,Month-to-Month,,Bank Withdrawal,84.9,3369.05,0.0,,713.1999999999999,4082.25,1652.0,61.0
8399-YNDCH,1.0,Male,47.0,No,No,No,No,0.0,,,,California,Standish,96128.0,"40.346634, -120.386422",40.346634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656.0,408.0
5445-GLVOT,1.0,Male,39.0,No,No,No,No,0.0,3.0,1.0,,,Tahoe City,96145.0,"39.178337, -120.162806",39.178337,-120.162806,1.0,Q3,,0.0,68.0,None,Yes,32.67,,Yes,Fiber Optic,3.0,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,117.2,8035.95,0.0,0.0,2221.56,10257.51,1667.0,4002.0
9408-HRXRK,1.0,Male,48.0,No,No,Yes,No,,3.0,1.0,United States,California,,96145.0,"39.178337, -120.162806",39.178337,-120.162806,1.0,Q3,Yes,3.0,14.0,,Yes,22.14,,Yes,DSL,11.0,No,No,No,Yes,Yes,No,,Yes,Month-to-Month,Yes,Credit Card,66.6,979.5,0.0,0.0,309.96000000000004,1289.46,1667.0,4002.0
6505-OZNPG,1.0,,65.0,No,,Yes,Yes,1.0,4.0,1.0,United States,California,Los Angeles,90014.0,"34.043144, -118.251977",,-118.251977,1.0,Q3,Yes,4.0,68.0,None,No,0.0,No,Yes,DSL,23.0,No,,Yes,No,Yes,Yes,Yes,Yes,,,Bank Withdrawal,53.0,3656.25,0.0,0.0,0.0,3656.25,13.0,3524.0
3977-QCRSL,1.0,Female,57.0,No,,No,No,0.0,,1.0,United States,California,,90014.0,"34.043144, -118.251977",,-118.251977,1.0,,No,0.0,46.0,None,Yes,6.18,,,Cable,,No,No,No,,Yes,Yes,,No,Month-to-Month,No,,96.05,4399.5,0.0,80.0,284.28,4763.78,13.0,3524.0
8277-RVRSV,1.0,Male,39.0,No,No,Yes,No,0.0,3.0,1.0,United States,California,Los Angeles,90014.0,,34.043144,-118.251977,1.0,Q3,Yes,7.0,,Offer B,Yes,5.69,Yes,Yes,,10.0,No,No,,No,Yes,,Yes,,One Year,No,Credit Card,100.35,5681.1,0.0,,330.02000000000004,6011.120000000001,13.0,3524.0
4640-UHDOS,,Female,34.0,No,No,Yes,No,,,1.0,United States,California,Los Angeles,90014.0,"34.043144, -118.251977",34.043144,-118.251977,1.0,Q3,Yes,10.0,26.0,None,No,0.0,No,Yes,Cable,28.0,Yes,Yes,Yes,No,Yes,No,No,No,One Year,No,,47.85,1190.5,0.0,80.0,0.0,1270.5,13.0,3524.0
5447-WZAFP,1.0,Male,79.0,No,Yes,Yes,No,,4.0,1.0,United States,California,Los Angeles,90019.0,"34.049841, -118.33846",34.049841,-118.33846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,67520.0
7663-CUXZB,,,,,,,,,,1.0,United States,California,Los Angeles,90019.0,"34.049841, -118.33846",34.049841,-118.33846,1.0,Q3,No,0.0,71.0,None,Yes,14.67,Yes,Yes,Fiber Optic,7.0,Yes,No,,No,Yes,Yes,Yes,,,No,Bank Withdrawal,,,0.0,0.0,1041.57,8423.82,18.0,67520.0
7317-GGVPB,1.0,Female,69.0,No,Yes,Yes,No,0.0,4.0,1.0,United States,California,Los Angeles,90026.0,,34.078991,-118.263804,1.0,Q3,Yes,5.0,22.0,Offer D,Yes,15.27,Yes,No,None,0.0,No,No,No,No,No,No,No,No,,No,,25.6,548.8,0.0,0.0,335.94,884.74,25.0,73686.0
0432-CAJZV,1.0,Male,,No,No,Yes,Yes,,3.0,1.0,United States,California,Los Angeles,90026.0,"34.078991, -118.263804",34.078991,-118.263804,1.0,Q3,,3.0,49.0,Offer B,Yes,5.29,No,Yes,Cable,30.0,Yes,Yes,No,Yes,No,No,No,Yes,,,Credit Card,59.6,2970.3,,,259.21,,25.0,73686.0
1775-KWJKQ,1.0,Female,27.0,Yes,No,No,,0.0,3.0,1.0,United States,California,Los Angeles,90026.0,"34.078991, -118.263804",34.078991,-118.263804,1.0,Q3,No,0.0,4.0,Offer E,Yes,,Yes,Yes,Fiber Optic,73.0,Yes,No,No,,No,No,No,Yes,Month-to-Month,Yes,,80.15,319.85,0.0,0.0,26.0,345.85,25.0,73686.0
8751-EDEKA,1.0,Female,20.0,Yes,No,No,,0.0,4.0,1.0,United States,California,Los Angeles,90026.0,"34.078991, -118.263804",,-118.263804,1.0,Q3,,0.0,1.0,None,Yes,10.05,,Yes,Fiber Optic,51.0,No,No,No,No,,No,No,No,Month-to-Month,,Bank Withdrawal,70.25,70.25,0.0,10.0,10.05,90.3,25.0,73686.0
0440-QEXBZ,,,,,,,,,1.0,1.0,United States,California,Los Angeles,90026.0,"34.078991, -118.263804",34.078991,-118.263804,,Q3,Yes,1.0,34.0,None,,41.32,Yes,Yes,Cable,71.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,62.65,2274.9,0.0,0.0,1404.88,3679.78,25.0,73686.0
3955-JBZZM,1.0,Male,73.0,No,Yes,Yes,No,0.0,5.0,1.0,United States,,Los Angeles,90068.0,"34.137411, -118.328915",34.137411,-118.328915,,Q3,Yes,,,None,No,,No,Yes,,28.0,,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,,Bank Withdrawal,52.3,3765.05,0.0,40.0,0.0,3805.05,59.0,21728.0
6746-WAUWT,1.0,,65.0,No,,No,,0.0,,1.0,United States,California,Beverly Hills,90210.0,"34.099891, -118.414338",34.099891,-118.414338,1.0,,No,0.0,14.0,None,Yes,37.62,Yes,Yes,Fiber Optic,10.0,No,No,No,,Yes,,,Yes,Month-to-Month,Yes,Bank Withdrawal,95.6,1273.3,0.0,0.0,526.68,1799.98,64.0,21397.0
5868-CZJDR,1.0,Female,43.0,No,No,Yes,No,0.0,5.0,1.0,United States,California,Beverly Hills,90210.0,"34.099891, -118.414338",,-118.414338,1.0,Q3,Yes,2.0,18.0,Offer D,Yes,44.97,No,Yes,Cable,7.0,No,No,Yes,Yes,No,,,Yes,One Year,Yes,Credit Card,54.4,957.1,,0.0,,1766.56,64.0,21397.0
7774-OJSXI,1.0,Female,61.0,No,No,Yes,Yes,1.0,4.0,1.0,United States,California,Beverly Hills,90210.0,"34.099891, -118.414338",34.099891,-118.414338,1.0,Q3,,,46.0,None,Yes,47.5,No,No,None,,No,,No,No,No,No,,,Two Year,No,Credit Card,19.4,967.85,,,2185.0,3152.85,64.0,21397.0
4847-TAJYI,,,,,,,,,3.0,1.0,United States,California,Beverly Hills,90210.0,"34.099891, -118.414338",34.099891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,21397.0
3161-GETRM,,Female,66.0,No,,Yes,Yes,,,1.0,United States,California,Santa Monica,90404.0,"34.026334, -118.474222",34.026334,-118.474222,1.0,Q3,Yes,1.0,,None,Yes,34.57,Yes,Yes,Cable,19.0,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,,Bank Withdrawal,76.25,4154.55,0.0,0.0,1901.35,6055.9,106.0,19975.0
5438-QMDDL,,,,,,,,,,1.0,United States,California,,90404.0,"34.026334, -118.474222",34.026334,-118.474222,1.0,Q3,No,0.0,5.0,Offer E,No,0.0,No,Yes,DSL,21.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,,24.3,100.2,,0.0,0.0,100.2,106.0,19975.0
9995-HOTOH,,,,,,,,,,1.0,United States,California,Santa Monica,90404.0,"34.026334, -118.474222",34.026334,-118.474222,1.0,Q3,Yes,7.0,70.0,None,,35.39,,Yes,Fiber Optic,25.0,,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,113.65,7714.65,24.36,0.0,2477.3,10167.59,106.0,19975.0
5858-EAFCZ,1.0,Male,73.0,No,Yes,No,No,0.0,4.0,1.0,United States,California,Torrance,90503.0,"33.840399, -118.353714",,-118.353714,1.0,Q3,No,0.0,33.0,Offer C,Yes,3.15,Yes,No,None,0.0,,No,No,No,No,No,No,,One Year,Yes,,24.9,847.8,0.0,0.0,103.95,,110.0,41979.0
7197-VOJMM,,,,,,,,,,1.0,United States,California,Pasadena,91101.0,"34.146635, -118.139225",34.146635,-118.139225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.0,16812.0
8033-ATFAS,,Female,62.0,No,No,No,,0.0,1.0,1.0,United States,California,Glendale,91203.0,"34.153338, -118.262974",,,,Q3,No,0.0,1.0,Offer E,Yes,48.25,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.2,20.2,0.0,0.0,48.25,68.45,182.0,14493.0
4877-EVATK,1.0,Male,51.0,No,No,,No,,4.0,1.0,United States,California,Glendale,91204.0,"34.136306, -118.26036",34.136306,-118.26036,1.0,Q3,No,0.0,47.0,Offer B,Yes,40.25,Yes,Yes,Fiber Optic,20.0,,Yes,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,94.8,4535.85,3.34,0.0,1891.75,6424.26,183.0,17015.0
8590-OHDIW,1.0,Male,65.0,No,,Yes,No,0.0,,1.0,United States,,Newhall,91321.0,"34.370378, -118.504118",34.370378,,1.0,Q3,,8.0,41.0,Offer B,Yes,,No,Yes,Fiber Optic,2.0,No,,No,,,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.55,3851.45,0.0,,1904.86,5796.31,198.0,30742.0
8722-NGNBH,1.0,Female,72.0,No,Yes,Yes,No,0.0,,1.0,United States,California,,91321.0,,34.370378,-118.504118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0,30742.0
6877-TJMBR,1.0,Female,33.0,No,No,Yes,Yes,1.0,4.0,1.0,United States,California,Newhall,91321.0,"34.370378, -118.504118",34.370378,-118.504118,1.0,Q3,No,0.0,59.0,None,Yes,13.27,Yes,Yes,DSL,15.0,Yes,No,Yes,Yes,,No,No,Yes,Two Year,Yes,Credit Card,,4519.5,30.22,0.0,782.93,5272.21,198.0,30742.0
9000-PLFUZ,,,,,,,,,5.0,1.0,United States,California,,91321.0,"34.370378, -118.504118",34.370378,-118.504118,1.0,,No,0.0,59.0,Offer B,Yes,48.12,,Yes,Fiber Optic,51.0,No,Yes,Yes,,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,111.35,6519.75,0.0,,,9358.83,198.0,30742.0
6686-YPGHK,1.0,Male,40.0,No,No,No,Yes,1.0,2.0,1.0,,California,Burbank,91504.0,"34.213049, -118.317651",34.213049,-118.317651,,,No,0.0,1.0,None,Yes,,No,Yes,,11.0,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,84.6,,,0.0,26.85,111.45,233.0,25882.0
8490-BXHEO,1.0,,50.0,No,No,,No,0.0,,1.0,United States,California,Burbank,91504.0,,34.213049,-118.317651,1.0,Q3,No,0.0,27.0,None,Yes,20.29,,Yes,DSL,21.0,Yes,Yes,No,No,No,,No,,One Year,,Bank Withdrawal,55.45,1477.65,0.0,0.0,547.8299999999999,2025.48,233.0,25882.0
6586-MYGKD,1.0,Female,33.0,No,No,No,No,0.0,4.0,1.0,United States,California,,91504.0,"34.213049, -118.317651",34.213049,-118.317651,1.0,Q3,,0.0,1.0,,Yes,,Yes,Yes,Fiber Optic,23.0,No,,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,79.15,79.15,0.0,60.0,18.0,157.15,233.0,25882.0
0363-QJVFX,,,,,,,,,3.0,1.0,United States,California,,91504.0,"34.213049, -118.317651",34.213049,-118.317651,1.0,Q3,No,0.0,,,Yes,8.66,,No,None,0.0,No,No,No,No,No,No,No,No,,Yes,Credit Card,,19.3,0.0,0.0,8.66,27.96,233.0,25882.0
1636-NTNCO,1.0,Female,47.0,,No,No,No,0.0,,1.0,United States,California,,91506.0,"34.169706, -118.323548",34.169706,-118.323548,1.0,Q3,No,0.0,29.0,None,Yes,4.53,Yes,No,,0.0,No,No,No,No,No,No,,No,Month-to-Month,No,Bank Withdrawal,25.15,702.0,0.0,0.0,131.37,833.37,235.0,18539.0
8756-RDDLT,1.0,Male,60.0,No,No,Yes,No,,3.0,1.0,United States,California,Burbank,91506.0,"34.169706, -118.323548",34.169706,-118.323548,1.0,Q3,Yes,1.0,,None,Yes,21.17,No,,Cable,13.0,Yes,No,Yes,Yes,No,No,No,No,,Yes,Bank Withdrawal,60.4,3953.7,0.0,40.0,1418.39,5412.09,235.0,18539.0
3873-NFTGI,1.0,Male,22.0,Yes,No,Yes,Yes,,3.0,1.0,United States,California,Burbank,91506.0,"34.169706, -118.323548",34.169706,,1.0,Q3,Yes,1.0,71.0,None,Yes,33.69,No,Yes,Fiber Optic,27.0,Yes,Yes,,Yes,,No,No,Yes,Two Year,No,Credit Card,,7209.0,0.0,0.0,2391.99,9600.99,235.0,18539.0
2542-HYGIQ,1.0,Male,69.0,No,Yes,Yes,No,0.0,3.0,,United States,California,Covina,91723.0,"34.084747, -117.886844",34.084747,,1.0,Q3,Yes,2.0,38.0,Offer C,No,0.0,No,,Cable,30.0,No,No,,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.85,955.75,0.0,0.0,0.0,955.75,249.0,17554.0
9753-OYLBX,1.0,Male,37.0,No,No,No,No,0.0,1.0,1.0,United States,California,,91723.0,"34.084747, -117.886844",34.084747,-117.886844,1.0,Q3,No,,1.0,,Yes,11.35,No,Yes,DSL,9.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.55,48.55,0.0,0.0,11.35,59.9,249.0,17554.0
6961-VCPMC,1.0,Female,77.0,,Yes,Yes,No,0.0,,1.0,United States,California,Glendora,91741.0,"34.14649, -117.849815",34.14649,-117.849815,1.0,Q3,Yes,9.0,,None,,,Yes,Yes,,20.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,,92.55,1614.7,0.0,0.0,65.11,1679.81,258.0,24973.0
6655-LHBYW,1.0,Male,34.0,No,No,No,No,0.0,3.0,1.0,United States,,,91741.0,,34.14649,-117.849815,1.0,Q3,No,0.0,26.0,None,Yes,24.16,Yes,Yes,Fiber Optic,22.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,,Bank Withdrawal,80.5,2088.8,0.0,0.0,628.16,,258.0,24973.0
4884-LEVMQ,1.0,Male,,No,,Yes,No,,,1.0,United States,California,Glendora,91741.0,"34.14649, -117.849815",,-117.849815,1.0,Q3,,1.0,,None,Yes,21.09,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,20.65,150.0,0.0,0.0,147.63,,258.0,24973.0
2509-TFPJU,1.0,Female,,No,No,Yes,No,0.0,4.0,1.0,United States,California,La Mesa,91941.0,"32.759327, -116.99726",32.759327,,1.0,Q3,Yes,,68.0,None,,0.0,No,Yes,DSL,15.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,60.3,4109.0,0.0,0.0,0.0,4109.0,305.0,44652.0
2037-XJFUP,1.0,,56.0,No,No,Yes,Yes,6.0,5.0,1.0,United States,California,,91941.0,"32.759327, -116.99726",,-116.99726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0,44652.0
8229-TNIQA,,Female,20.0,Yes,No,No,No,0.0,,1.0,United States,California,,91941.0,"32.759327, -116.99726",,-116.99726,1.0,Q3,No,0.0,13.0,Offer D,Yes,46.68,No,Yes,,,Yes,No,No,Yes,No,No,Yes,Yes,One Year,No,Credit Card,55.15,742.9,0.0,0.0,,1349.74,305.0,44652.0
4583-PARNH,1.0,Male,42.0,No,No,Yes,Yes,3.0,5.0,,United States,,Lemon Grove,91945.0,"32.733564, -117.033713",32.733564,,1.0,Q3,Yes,1.0,52.0,Offer B,Yes,40.33,Yes,No,None,0.0,No,,No,No,No,No,No,No,Two Year,No,Credit Card,24.8,1229.1,,0.0,2097.16,3326.26,307.0,24961.0
9714-EDSUC,1.0,,25.0,Yes,No,Yes,No,0.0,3.0,1.0,United States,California,Lemon Grove,91945.0,"32.733564, -117.033713",32.733564,-117.033713,1.0,Q3,Yes,1.0,46.0,,Yes,44.74,Yes,Yes,DSL,82.0,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,,Bank Withdrawal,,2459.8,0.0,0.0,2058.04,4517.84,307.0,24961.0
2782-JEEBU,1.0,Male,77.0,No,Yes,No,No,0.0,3.0,1.0,,California,National City,91950.0,,32.67102,-117.095235,1.0,Q3,,0.0,55.0,Offer B,,0.0,No,Yes,,30.0,Yes,Yes,No,No,Yes,No,No,,Month-to-Month,Yes,Bank Withdrawal,44.85,2479.05,0.0,,0.0,2479.05,309.0,62355.0
5269-NRGDP,1.0,Female,52.0,No,No,Yes,Yes,2.0,,1.0,United States,California,National City,91950.0,"32.67102, -117.095235",32.67102,,1.0,Q3,Yes,9.0,5.0,None,No,0.0,No,Yes,DSL,19.0,No,Yes,No,,No,,No,Yes,Month-to-Month,,Bank Withdrawal,34.25,163.55,0.0,0.0,0.0,163.55,309.0,62355.0
